joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[19.3985],[0.9317],[0.1638],[-0.3381],[-0.003],[-0.3947],[-0.1161],[0.3379],[0.5949],[-0.0303],[-0.0361],[0.0468],[0.0472],[0.0488],[0.0354],[-0.0254],[-0.4003],[-0.0246],[-0.3635],[-0.004],[-0.3921],[0.0215],[-0.0083],[0.338],[-0.0276],[-0.0354],[0.0542],[0.0384],[0.0533],[0.0395],[-0.0203],[-0.3996],[0.0233],[0.1182],[0.0001],[7.5853e-05],[0.0006],[3.8111e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[8.9977e-05],[-7.9459e-05],[0.0001],[-0.0379],[-0.0734],[0.0793],[-0.032],[-0.0794],[-0.0812],[0.],[0.],[0.],[0.],[0.],[104.5869],[0.],[165.1042],[0.],[0.],[0.887],[0.],43.52418010005559
[19.4146],[0.9552],[0.1628],[-0.3602],[-0.0038],[-0.3942],[0.0057],[0.3711],[0.6193],[-0.0295],[-0.0351],[0.0534],[0.0414],[0.0544],[0.0342],[-0.0247],[-0.3995],[-0.0245],[-0.3627],[-0.004],[-0.3923],[0.0201],[-0.1897],[0.3642],[-0.0276],[-0.0355],[0.0542],[0.0384],[0.0535],[0.0387],[-0.0208],[-0.3995],[0.0235],[0.1182],[0.0001],[7.2211e-05],[0.0006],[3.8124e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[8.9994e-05],[-7.9551e-05],[0.0001],[-0.0381],[-0.0731],[0.0793],[-0.0318],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[44.0918],[47.6164],[37.3464],[208.7322],[4.3002],[0.],[0.8519],[0.],43.557531962201224
[19.4327],[0.9771],[0.1721],[-0.3583],[-0.0039],[-0.3942],[0.019],[0.2032],[0.6281],[-0.0292],[-0.0352],[0.0542],[0.04],[0.055],[0.0341],[-0.0248],[-0.3993],[-0.0246],[-0.3624],[-0.0037],[-0.3929],[-0.0038],[-0.3395],[0.4918],[-0.0282],[-0.0357],[0.0531],[0.0395],[0.0527],[0.0384],[-0.0219],[-0.3996],[0.0237],[0.1182],[0.0001],[6.8191e-05],[0.0006],[3.8101e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[8.9922e-05],[-7.9561e-05],[0.0001],[-0.038],[-0.073],[0.0793],[-0.0318],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[20.0848],[0.],[99.8713],[181.2664],[0.],[0.],[0.9036],[0.],43.59088382434686
[19.4516],[0.9884],[0.1855],[-0.3565],[-0.0038],[-0.3943],[0.0101],[-0.0093],[0.6414],[-0.0299],[-0.0355],[0.0537],[0.0407],[0.0548],[0.0332],[-0.0253],[-0.3992],[-0.0247],[-0.3621],[-0.0034],[-0.3937],[-0.053],[-0.3574],[0.5907],[-0.0291],[-0.0361],[0.0508],[0.0423],[0.0508],[0.0386],[-0.0231],[-0.4],[0.024],[0.1182],[0.0001],[6.833e-05],[0.0006],[3.8101e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[8.9924e-05],[-7.956e-05],[0.0001],[-0.0379],[-0.0731],[0.0793],[-0.0331],[-0.0785],[-0.0809],[0.],[0.],[0.],[0.],[20.5093],[0.],[86.4595],[183.5964],[0.],[0.],[1.5735],[0.9113],43.6242356864925
[19.47],[0.9884],[0.1962],[-0.3557],[-0.0038],[-0.3944],[0.0069],[-0.1962],[0.6687],[-0.0305],[-0.0355],[0.0535],[0.041],[0.0551],[0.0318],[-0.025],[-0.3993],[-0.0247],[-0.3621],[-0.0033],[-0.3941],[-0.0813],[-0.1179],[0.6018],[-0.03],[-0.0363],[0.0491],[0.0445],[0.0496],[0.0395],[-0.0235],[-0.4003],[0.024],[0.1182],[0.0001],[7.0224e-05],[0.0006],[3.8113e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[8.996e-05],[-7.9558e-05],[0.0001],[-0.0374],[-0.0736],[0.0794],[-0.0346],[-0.0772],[-0.0805],[0.],[0.],[0.],[0.],[23.6393],[0.],[91.6081],[184.2509],[0.],[0.],[1.6781],[0.9003],43.65758754863813
[19.4869],[0.9769],[0.2009],[-0.3547],[-0.0038],[-0.3944],[0.0041],[-0.3262],[0.6803],[-0.0307],[-0.0355],[0.0534],[0.041],[0.0548],[0.0325],[-0.0248],[-0.3994],[-0.0246],[-0.3615],[-0.0036],[-0.3942],[-0.0355],[0.1753],[0.6039],[-0.0309],[-0.0358],[0.0512],[0.0434],[0.051],[0.0415],[-0.0232],[-0.4002],[0.0239],[0.1182],[0.0001],[7.3763e-05],[0.0006],[3.8137e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[9.0033e-05],[-7.9559e-05],[0.0001],[-0.0366],[-0.0744],[0.0797],[-0.0348],[-0.0769],[-0.0804],[0.],[0.],[0.],[0.],[0.],[0.],[106.2308],[129.3371],[0.],[0.],[0.6383],[0.8788],43.69093941078377
[19.5017],[0.9568],[0.1964],[-0.3552],[-0.0035],[-0.3945],[-0.0549],[-0.1365],[0.6404],[-0.031],[-0.036],[0.0506],[0.0435],[0.0519],[0.0342],[-0.0247],[-0.3999],[-0.0245],[-0.3464],[-0.004],[-0.3941],[0.0354],[0.2515],[0.6055],[-0.0312],[-0.0352],[0.0549],[0.0391],[0.0538],[0.0408],[-0.0227],[-0.3997],[0.0239],[0.1182],[0.0001],[7.6134e-05],[0.0006],[3.8165e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-0.0001],[0.0006],[9.0109e-05],[-7.9585e-05],[0.0001],[-0.0368],[-0.0745],[0.0797],[-0.034],[-0.0774],[-0.0806],[0.],[73.0131],[0.],[0.],[0.],[81.0356],[87.0913],[0.],[0.],[0.],[0.],[0.7047],43.724291272929406
[19.5185],[0.9311],[0.1982],[-0.3555],[-0.003],[-0.3948],[-0.1424],[0.1177],[0.5216],[-0.031],[-0.0368],[0.046],[0.0472],[0.0473],[0.0385],[-0.0251],[-0.4005],[-0.0245],[-0.3517],[-0.004],[-0.394],[0.026],[-0.0364],[0.5618],[-0.0274],[-0.035],[0.0547],[0.0392],[0.0534],[0.0414],[-0.0231],[-0.3996],[0.0241],[0.1182],[0.0001],[6.8051e-05],[0.0006],[3.8133e-05],[-0.0002],[0.0001],[0.1047],[0.0003],[-9.9883e-05],[0.0006],[8.9995e-05],[-7.9621e-05],[0.0001],[-0.0374],[-0.0739],[0.0795],[-0.0331],[-0.0783],[-0.0808],[0.],[105.5849],[0.],[492.0947],[0.],[0.],[4.2993],[263.7391],[0.],[0.],[0.],[0.],43.75764313507504
[19.5323],[0.912],[0.187],[-0.3479],[-0.0025],[-0.395],[-0.187],[0.2689],[0.4411],[-0.031],[-0.037],[0.043],[0.0496],[0.0447],[0.0408],[-0.0256],[-0.4008],[-0.0246],[-0.3662],[-0.004],[-0.3931],[0.0168],[0.1405],[0.3986],[-0.028],[-0.0354],[0.0542],[0.0394],[0.053],[0.0414],[-0.0197],[-0.4003],[0.0231],[0.1182],[0.0001],[8.2798e-05],[0.0006],[3.8305e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0466e-05],[-7.9794e-05],[0.0001],[-0.037],[-0.0742],[0.0796],[-0.0325],[-0.0789],[-0.081],[0.],[18.8086],[0.],[73.2649],[0.],[114.0889],[0.],[217.665],[0.],[0.],[0.],[0.],43.79099499722068
[19.5436],[0.9141],[0.1679],[-0.3483],[-0.0028],[-0.3949],[-0.1396],[0.326],[0.5303],[-0.031],[-0.0365],[0.0454],[0.0483],[0.0469],[0.0389],[-0.0255],[-0.4004],[-0.0246],[-0.3644],[-0.0041],[-0.3924],[0.0251],[0.15],[0.3229],[-0.0276],[-0.0354],[0.0545],[0.0384],[0.0535],[0.0397],[-0.0203],[-0.3997],[0.0233],[0.1182],[0.0001],[8.3248e-05],[0.0006],[3.838e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0644e-05],[-7.9963e-05],[0.0001],[-0.0377],[-0.0736],[0.0794],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[8.4306],[0.],[127.0365],[0.],[152.0841],[0.],[0.],[0.1541],[0.],43.824346859366315
[19.5569],[0.9314],[0.1596],[-0.3511],[-0.0033],[-0.3944],[-0.064],[0.3724],[0.5966],[-0.0291],[-0.0355],[0.0499],[0.0444],[0.0507],[0.0373],[-0.0251],[-0.3999],[-0.0246],[-0.362],[-0.004],[-0.3922],[0.0272],[0.0125],[0.3346],[-0.0275],[-0.0355],[0.0545],[0.0382],[0.0538],[0.0386],[-0.0205],[-0.3994],[0.0234],[0.1182],[0.0001],[7.9475e-05],[0.0006],[3.8406e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0691e-05],[-8.0089e-05],[0.0001],[-0.038],[-0.0731],[0.0793],[-0.0318],[-0.0795],[-0.0812],[0.],[0.],[0.],[0.],[0.],[87.8469],[31.1152],[177.0392],[6.5788],[0.],[1.077],[0.],43.85769872151195
[19.5729],[0.9566],[0.1634],[-0.3529],[-0.0037],[-0.3942],[-0.0075],[0.3717],[0.6217],[-0.0292],[-0.0353],[0.0528],[0.0416],[0.0534],[0.0365],[-0.0249],[-0.3995],[-0.0246],[-0.3619],[-0.004],[-0.3924],[0.0208],[-0.189],[0.3724],[-0.0276],[-0.0356],[0.0543],[0.0384],[0.0538],[0.0378],[-0.0211],[-0.3994],[0.0235],[0.1182],[0.0001],[7.6968e-05],[0.0006],[3.8423e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0722e-05],[-8.0172e-05],[0.0001],[-0.0381],[-0.073],[0.0792],[-0.0318],[-0.0796],[-0.0812],[0.],[0.],[0.],[0.],[0.],[49.0224],[98.7176],[188.7512],[2.5835],[0.],[0.8843],[0.],43.89105058365759
[19.591],[0.979],[0.1771],[-0.3542],[-0.0039],[-0.3942],[0.0151],[0.0865],[0.626],[-0.0293],[-0.0353],[0.054],[0.0402],[0.0546],[0.0352],[-0.0251],[-0.3992],[-0.0247],[-0.362],[-0.0036],[-0.3931],[-0.0176],[-0.3138],[0.4973],[-0.0283],[-0.0359],[0.0525],[0.0401],[0.0523],[0.0375],[-0.0221],[-0.3997],[0.0237],[0.1182],[0.0001],[7.2365e-05],[0.0006],[3.8395e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0636e-05],[-8.0179e-05],[0.0001],[-0.0379],[-0.0731],[0.0793],[-0.0318],[-0.0796],[-0.0812],[0.],[0.],[0.],[0.],[24.1281],[0.],[95.6887],[185.4827],[0.],[0.],[0.7148],[0.],43.924402445803224
[19.61],[0.9906],[0.1949],[-0.355],[-0.0038],[-0.3943],[0.0094],[-0.1477],[0.6312],[-0.0299],[-0.0355],[0.0536],[0.0408],[0.0546],[0.0339],[-0.0255],[-0.3991],[-0.0248],[-0.3621],[-0.0033],[-0.3938],[-0.0827],[-0.2665],[0.5847],[-0.0293],[-0.0364],[0.0492],[0.0438],[0.0497],[0.0382],[-0.0232],[-0.4002],[0.0239],[0.1182],[0.0001],[7.3298e-05],[0.0006],[3.84e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0652e-05],[-8.0177e-05],[0.0001],[-0.0379],[-0.0731],[0.0793],[-0.0328],[-0.0788],[-0.081],[0.],[0.],[0.],[0.],[22.645],[0.],[81.3381],[185.8385],[0.],[0.],[1.4853],[0.8582],43.95775430794886
[19.6279],[0.9907],[0.2075],[-0.3548],[-0.0038],[-0.3944],[0.0076],[-0.3309],[0.6535],[-0.0305],[-0.0355],[0.0535],[0.041],[0.0549],[0.0326],[-0.0254],[-0.3992],[-0.0248],[-0.3629],[-0.0032],[-0.3942],[-0.0954],[-0.0253],[0.6007],[-0.0303],[-0.0364],[0.0482],[0.0455],[0.048],[0.0432],[-0.0236],[-0.4004],[0.024],[0.1182],[0.0001],[7.6582e-05],[0.0006],[3.8421e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0717e-05],[-8.0175e-05],[0.0001],[-0.0372],[-0.0738],[0.0795],[-0.0338],[-0.0779],[-0.0807],[0.],[0.],[0.],[0.],[29.7537],[0.],[83.5718],[199.5383],[0.],[0.],[1.4181],[0.8882],43.9911061700945
[19.6436],[0.9799],[0.2107],[-0.3546],[-0.0037],[-0.3945],[-0.0157],[-0.3518],[0.6473],[-0.0309],[-0.0357],[0.0525],[0.0417],[0.0533],[0.0354],[-0.0254],[-0.3994],[-0.0247],[-0.3616],[-0.0037],[-0.3941],[-0.013],[0.2405],[0.6052],[-0.031],[-0.0356],[0.0522],[0.0427],[0.0516],[0.0433],[-0.023],[-0.4001],[0.0239],[0.1182],[0.0001],[8.232e-05],[0.0006],[3.8467e-05],[-0.0002],[0.0001],[0.1046],[0.0003],[-0.0001],[0.0006],[9.0849e-05],[-8.0188e-05],[0.0001],[-0.0365],[-0.0746],[0.0797],[-0.0338],[-0.0778],[-0.0807],[0.],[0.],[0.],[0.],[0.],[0.],[102.2804],[104.0577],[0.],[0.],[0.6035],[0.8738],44.02445803224013
