joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[47.2194],[0.8926],[0.1172],[0.3024],[-0.0011],[-0.3943],[-0.3601],[-0.0498],[0.5077],[-0.0308],[-0.0389],[0.0373],[0.0459],[0.0308],[0.0575],[-0.0255],[-0.4022],[-0.0238],[-0.35],[0.0003],[-0.3958],[-0.5188],[-0.0043],[0.5353],[-0.0308],[-0.0403],[0.0247],[0.0559],[0.023],[0.0568],[-0.0264],[-0.4027],[0.0236],[0.1182],[-3.4753e-05],[0.0022],[0.001],[4.6474e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7567e-05],[0.0002],[-0.0321],[-0.0746],[0.0795],[-0.0381],[-0.0728],[-0.0792],[0.],[181.7811],[0.],[106.0922],[0.],[0.],[0.],[4.4016],[0.],[0.],[0.],[1.1617],42.490272373540854
[47.2698],[0.9025],[0.1484],[0.2169],[-0.0008],[-0.3947],[-0.3786],[0.0114],[0.2692],[-0.031],[-0.0389],[0.0339],[0.0507],[0.0295],[0.0579],[-0.0253],[-0.4026],[-0.0236],[-0.3097],[0.0016],[-0.3979],[-0.7006],[-0.215],[0.6566],[-0.0308],[-0.0426],[0.0143],[0.0576],[0.015],[0.0551],[-0.0287],[-0.403],[0.0239],[0.1182],[-3.6611e-05],[0.0022],[0.0011],[4.6672e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7624e-05],[0.0002],[-0.0334],[-0.0748],[0.0795],[-0.0378],[-0.0729],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1158],42.52362423568649
[47.308],[0.9113],[0.1487],[0.163],[-0.0009],[-0.3948],[-0.3676],[0.0412],[0.0677],[-0.0311],[-0.0389],[0.0329],[0.0525],[0.0297],[0.0589],[-0.0254],[-0.4025],[-0.0236],[-0.1891],[0.0029],[-0.4003],[-0.8818],[-0.3053],[0.6602],[-0.0305],[-0.0445],[0.0036],[0.0571],[0.0097],[0.0504],[-0.0306],[-0.4026],[0.0239],[0.1182],[-3.7399e-05],[0.0022],[0.0011],[4.6769e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7672e-05],[0.0002],[-0.0338],[-0.075],[0.0795],[-0.0368],[-0.0734],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6215],42.55697609783213
[47.3444],[0.9164],[0.1469],[0.078],[-0.0014],[-0.3943],[-0.2937],[0.0458],[-0.0813],[-0.0305],[-0.0377],[0.0373],[0.0509],[0.0348],[0.0556],[-0.0242],[-0.4025],[-0.0234],[-0.0574],[0.0037],[-0.4021],[-1.0118],[-0.2781],[0.6675],[-0.0301],[-0.0457],[-0.003],[0.0542],[0.0029],[0.049],[-0.0318],[-0.4017],[0.0238],[0.1182],[-3.7556e-05],[0.0022],[0.0011],[4.6793e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7707e-05],[0.0002],[-0.0349],[-0.075],[0.0795],[-0.0357],[-0.0739],[-0.0793],[0.],[45.8613],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.4802],42.59032795997776
[47.3788],[0.9185],[0.1445],[0.0343],[-0.0014],[-0.3941],[-0.2934],[0.1139],[-0.1196],[-0.0306],[-0.0378],[0.0376],[0.0506],[0.0349],[0.0554],[-0.0239],[-0.4023],[-0.0234],[0.0768],[0.0041],[-0.4029],[-1.0719],[-0.1802],[0.6679],[-0.03],[-0.046],[-0.0046],[0.051],[-0.0056],[0.0507],[-0.0323],[-0.4009],[0.0238],[0.1182],[-3.8081e-05],[0.0022],[0.0011],[4.6862e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7753e-05],[0.0002],[-0.0353],[-0.0749],[0.0795],[-0.0345],[-0.0742],[-0.0793],[0.],[73.4543],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.478],42.6236798221234
[47.4127],[0.9193],[0.1421],[-0.0103],[-0.0015],[-0.3943],[-0.2869],[0.1602],[-0.0972],[-0.0309],[-0.0378],[0.0372],[0.0516],[0.0351],[0.0559],[-0.0242],[-0.4021],[-0.0235],[0.1974],[0.004],[-0.4024],[-1.0417],[-0.058],[0.6662],[-0.0302],[-0.0458],[-0.0016],[0.0487],[-0.0137],[0.0561],[-0.0323],[-0.4007],[0.0238],[0.1182],[-3.7626e-05],[0.0022],[0.0011],[4.6855e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7823e-05],[0.0002],[-0.0355],[-0.075],[0.0795],[-0.0332],[-0.0742],[-0.0794],[0.],[97.7978],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.4484],42.657031684269036
[47.4499],[0.9216],[0.1496],[-0.0997],[-0.002],[-0.3941],[-0.2196],[0.1793],[-0.0753],[-0.031],[-0.0372],[0.0411],[0.0496],[0.0394],[0.0529],[-0.0236],[-0.4018],[-0.0235],[0.2816],[0.0036],[-0.4009],[-0.936],[0.0221],[0.67],[-0.0306],[-0.045],[0.0055],[0.0475],[-0.0136],[0.0649],[-0.0317],[-0.4012],[0.0236],[0.1182],[-3.7474e-05],[0.0022],[0.0011],[4.6874e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.788e-05],[0.0002],[-0.0364],[-0.0749],[0.0795],[-0.0324],[-0.0741],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6788],42.69038354641467
[47.4881],[0.9214],[0.1581],[-0.2029],[-0.0027],[-0.3939],[-0.1288],[0.1674],[0.0069],[-0.031],[-0.0363],[0.0468],[0.0452],[0.045],[0.0485],[-0.0219],[-0.4015],[-0.0233],[0.3464],[0.0027],[-0.3992],[-0.7896],[0.0771],[0.6796],[-0.031],[-0.0438],[0.0146],[0.0458],[-0.0026],[0.0657],[-0.0306],[-0.4019],[0.0235],[0.1182],[-3.7174e-05],[0.0022],[0.0011],[4.6873e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7924e-05],[0.0002],[-0.0375],[-0.0744],[0.0794],[-0.0314],[-0.074],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.7298],42.72373540856031
[47.5282],[0.9193],[0.1696],[-0.3244],[-0.0035],[-0.3936],[-0.0098],[0.1249],[0.1665],[-0.0313],[-0.0353],[0.0529],[0.0408],[0.0516],[0.0427],[-0.0206],[-0.4005],[-0.0233],[0.358],[0.0011],[-0.397],[-0.5672],[0.1042],[0.6893],[-0.0316],[-0.0413],[0.0264],[0.043],[0.0146],[0.0638],[-0.0284],[-0.4028],[0.0234],[0.1182],[-3.6978e-05],[0.0022],[0.0011],[4.6888e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.7973e-05],[0.0002],[-0.0384],[-0.0737],[0.0793],[-0.0313],[-0.0741],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.8493],42.757087270705945
[47.5631],[0.9116],[0.1626],[-0.368],[-0.0038],[-0.3937],[-0.0011],[0.1606],[0.2909],[-0.0313],[-0.0354],[0.0544],[0.0375],[0.0527],[0.0391],[-0.0206],[-0.3999],[-0.0234],[0.3785],[-0.0007],[-0.3951],[-0.3421],[0.0388],[0.7078],[-0.0316],[-0.0385],[0.0376],[0.042],[0.0309],[0.0582],[-0.0251],[-0.4031],[0.0232],[0.1182],[-3.8018e-05],[0.0022],[0.0011],[4.7021e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8008e-05],[0.0002],[-0.0385],[-0.073],[0.0792],[-0.0313],[-0.0739],[-0.0794],[0.],[19.9273],[0.],[0.],[0.],[0.],[38.2196],[0.],[0.],[0.],[0.],[2.077],42.79043913285158
[47.5929],[0.9011],[0.1308],[-0.3625],[-0.0037],[-0.3937],[-0.0259],[0.2565],[0.3331],[-0.0317],[-0.0358],[0.0523],[0.0412],[0.0507],[0.0444],[-0.0209],[-0.3999],[-0.0234],[0.4251],[-0.0024],[-0.3941],[-0.1412],[0.0385],[0.7134],[-0.0309],[-0.0361],[0.0484],[0.0387],[0.0439],[0.05],[-0.0226],[-0.402],[0.0233],[0.1182],[-3.7999e-05],[0.0022],[0.0011],[4.7078e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8074e-05],[0.0002],[-0.0374],[-0.0736],[0.0795],[-0.0306],[-0.0736],[-0.0795],[0.],[50.7758],[0.],[0.],[0.],[0.],[171.6668],[0.],[0.],[0.],[0.],[1.7546],42.82379099499722
[47.6239],[0.8917],[0.0939],[-0.3608],[-0.0037],[-0.3937],[-0.0301],[0.301],[0.3504],[-0.0315],[-0.0358],[0.0518],[0.042],[0.0505],[0.0447],[-0.0204],[-0.4],[-0.0233],[0.4544],[-0.0038],[-0.3936],[0.0321],[0.1336],[0.6994],[-0.0291],[-0.0344],[0.0581],[0.0327],[0.0534],[0.0411],[-0.0207],[-0.4004],[0.0233],[0.1182],[-3.7718e-05],[0.0022],[0.0011],[4.7094e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.814e-05],[0.0002],[-0.0373],[-0.0738],[0.0795],[-0.0301],[-0.0735],[-0.0795],[0.],[64.5513],[0.],[0.],[0.],[59.4904],[146.8387],[0.],[0.],[0.],[0.],[1.5307],42.857142857142854
[47.6566],[0.882],[0.0597],[-0.3589],[-0.0036],[-0.3937],[-0.0434],[0.3345],[0.3596],[-0.031],[-0.0358],[0.0511],[0.0426],[0.0498],[0.0452],[-0.0206],[-0.4],[-0.0233],[0.4871],[-0.0039],[-0.3936],[0.0345],[0.2199],[0.6872],[-0.0289],[-0.0348],[0.0576],[0.0329],[0.0535],[0.0413],[-0.0204],[-0.3997],[0.0234],[0.1182],[-3.7403e-05],[0.0022],[0.0011],[4.7098e-05],[-0.0002],[0.0002],[0.1048],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8202e-05],[0.0002],[-0.038],[-0.0731],[0.0793],[-0.0295],[-0.0734],[-0.0796],[0.],[58.0164],[0.],[0.],[0.],[49.7252],[95.9185],[0.],[0.],[0.],[0.],[1.773],42.89049471928849
[47.6953],[0.8719],[0.0415],[-0.3562],[-0.0031],[-0.3937],[-0.1086],[0.3148],[0.4184],[-0.0289],[-0.0361],[0.0479],[0.0449],[0.0464],[0.0478],[-0.021],[-0.4004],[-0.0233],[0.4381],[-0.0038],[-0.3935],[0.0184],[0.1663],[0.692],[-0.0283],[-0.0352],[0.0555],[0.0366],[0.0528],[0.042],[-0.0202],[-0.3995],[0.0233],[0.1182],[-3.6509e-05],[0.0022],[0.0011],[4.7039e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8264e-05],[0.0002],[-0.0382],[-0.0728],[0.0792],[-0.0296],[-0.074],[-0.0797],[0.],[1.9293],[0.],[0.],[0.],[30.1281],[71.1104],[0.],[0.],[0.],[0.],[1.7958],42.92384658143413
[47.7379],[0.8672],[0.0338],[-0.3538],[-0.0024],[-0.3935],[-0.2016],[0.3282],[0.3853],[-0.0295],[-0.0372],[0.0431],[0.0476],[0.0409],[0.052],[-0.022],[-0.4011],[-0.0233],[0.3692],[-0.0038],[-0.3932],[0.0126],[-0.0187],[0.7143],[-0.0283],[-0.0353],[0.0549],[0.0373],[0.0527],[0.0412],[-0.0207],[-0.3994],[0.0234],[0.1182],[-3.7165e-05],[0.0022],[0.0011],[4.7158e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8392e-05],[0.0002],[-0.0381],[-0.0728],[0.0792],[-0.0317],[-0.0741],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[33.3359],[0.],[0.],[0.],[0.],[1.9031],42.95719844357976
[47.7805],[0.875],[0.0299],[-0.3536],[-0.0017],[-0.3937],[-0.2753],[0.2257],[0.3321],[-0.0298],[-0.0379],[0.0405],[0.047],[0.0364],[0.0546],[-0.0234],[-0.4016],[-0.0235],[0.3683],[-0.0034],[-0.3931],[-0.0597],[-0.1335],[0.7215],[-0.0286],[-0.0359],[0.0531],[0.0359],[0.0496],[0.0422],[-0.0218],[-0.4],[0.0236],[0.1182],[-3.7325e-05],[0.0022],[0.0011],[4.7204e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8496e-05],[0.0002],[-0.0381],[-0.0728],[0.0792],[-0.0315],[-0.0741],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[93.3862],[0.],[0.],[0.],[0.],[1.69],42.9905503057254
[47.8284],[0.8875],[0.05],[-0.3547],[-0.0008],[-0.3948],[-0.3896],[0.0497],[0.3937],[-0.0303],[-0.039],[0.0369],[0.0455],[0.0287],[0.0588],[-0.0253],[-0.4021],[-0.0238],[0.3638],[-0.0023],[-0.3936],[-0.2105],[-0.0664],[0.7014],[-0.0299],[-0.0373],[0.0478],[0.0367],[0.0419],[0.0473],[-0.0235],[-0.401],[0.0238],[0.1182],[-3.6701e-05],[0.0022],[0.0011],[4.7153e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8565e-05],[0.0002],[-0.0381],[-0.0727],[0.0792],[-0.031],[-0.0743],[-0.0796],[0.],[141.9966],[0.],[0.],[0.],[0.],[76.2243],[0.],[0.],[0.],[0.],[2.0921],43.023902167871036
[47.8842],[0.8983],[0.1008],[-0.354],[0.0005],[-0.3966],[-0.5671],[-0.154],[0.5728],[-0.0307],[-0.0411],[0.0313],[0.0443],[0.0171],[0.0621],[-0.0273],[-0.4028],[-0.024],[0.2565],[-0.0021],[-0.3938],[-0.2361],[-0.0902],[0.5294],[-0.0303],[-0.0374],[0.0446],[0.0411],[0.039],[0.0522],[-0.0245],[-0.4013],[0.0239],[0.1182],[-3.6179e-05],[0.0022],[0.0011],[4.7108e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0022],[0.0011],[0.0001],[-7.8605e-05],[0.0002],[-0.0381],[-0.0727],[0.0792],[-0.0316],[-0.0753],[-0.0798],[0.],[0.],[0.],[306.8698],[0.],[0.],[18.7454],[0.],[0.],[0.],[0.5116],[0.],43.05725403001667
[47.9359],[0.9079],[0.1467],[-0.3246],[0.0018],[-0.3987],[-0.736],[-0.2796],[0.5954],[-0.0306],[-0.0431],[0.0269],[0.0417],[0.0071],[0.0614],[-0.0292],[-0.403],[-0.0239],[0.1606],[-0.0018],[-0.3942],[-0.2731],[-0.0266],[0.1956],[-0.0306],[-0.0377],[0.0405],[0.0471],[0.037],[0.0529],[-0.025],[-0.4016],[0.024],[0.1182],[-3.8033e-05],[0.0022],[0.0011],[4.7311e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8672e-05],[0.0002],[-0.0379],[-0.0728],[0.0792],[-0.0342],[-0.075],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.9368],[0.],43.09060589216231
[47.9734],[0.9179],[0.1552],[-0.2077],[0.0032],[-0.4012],[-0.9166],[-0.279],[0.6125],[-0.0301],[-0.0451],[0.0244],[0.0381],[0.0012],[0.0564],[-0.0309],[-0.4025],[-0.0239],[0.1054],[-0.0018],[-0.3944],[-0.2741],[0.0057],[-0.0944],[-0.031],[-0.0378],[0.039],[0.0494],[0.036],[0.0554],[-0.0254],[-0.4016],[0.0241],[0.1182],[-3.9575e-05],[0.0022],[0.0011],[4.7488e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8738e-05],[0.0002],[-0.037],[-0.0733],[0.0792],[-0.0339],[-0.0754],[-0.0797],[0.],[0.],[0.],[25.8147],[0.],[0.],[0.],[0.],[0.],[0.],[1.0921],[0.],43.123957754307945
[48.0071],[0.9252],[0.1547],[-0.0822],[0.0039],[-0.4025],[-1.0242],[-0.2104],[0.6302],[-0.0295],[-0.0461],[0.0164],[0.0398],[-0.012],[0.0578],[-0.0321],[-0.4014],[-0.0238],[0.0207],[-0.0023],[-0.3944],[-0.1906],[-0.0283],[-0.0277],[-0.0302],[-0.0365],[0.0445],[0.0449],[0.0412],[0.0521],[-0.0252],[-0.401],[0.0242],[0.1182],[-3.9376e-05],[0.0022],[0.0011],[4.7483e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8762e-05],[0.0002],[-0.0359],[-0.0738],[0.0793],[-0.0349],[-0.0754],[-0.0796],[0.],[0.],[0.],[3.2164],[0.],[0.],[0.],[0.],[0.],[0.],[1.2117],[0.],43.15730961645358
[48.0396],[0.9248],[0.1513],[0.0326],[0.004],[-0.4024],[-1.0345],[-0.101],[0.6405],[-0.0294],[-0.0462],[0.0102],[0.0423],[-0.019],[0.0617],[-0.0322],[-0.4009],[-0.0238],[-0.0457],[-0.0027],[-0.3941],[-0.1422],[0.0591],[0.0127],[-0.0298],[-0.0361],[0.0498],[0.0377],[0.0443],[0.0493],[-0.0242],[-0.401],[0.024],[0.1182],[-3.9971e-05],[0.0023],[0.0011],[4.7552e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8789e-05],[0.0002],[-0.035],[-0.0742],[0.0793],[-0.0361],[-0.0749],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.2548],[0.],43.19066147859922
[48.0694],[0.9246],[0.1418],[0.1456],[0.0037],[-0.4013],[-0.9632],[0.0181],[0.6474],[-0.0297],[-0.0457],[0.0088],[0.0444],[-0.0163],[0.065],[-0.0318],[-0.4011],[-0.0238],[-0.0736],[-0.0027],[-0.394],[-0.1405],[0.0971],[0.143],[-0.0301],[-0.0363],[0.0514],[0.0341],[0.0442],[0.05],[-0.0241],[-0.401],[0.024],[0.1182],[-3.9897e-05],[0.0023],[0.0011],[4.7587e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.887e-05],[0.0002],[-0.0337],[-0.0744],[0.0794],[-0.0361],[-0.0748],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.3734],[0.],43.22401334074486
[48.1002],[0.9255],[0.1353],[0.2398],[0.0029],[-0.3996],[-0.8217],[0.098],[0.6582],[-0.0304],[-0.0445],[0.012],[0.0468],[-0.0052],[0.0662],[-0.0309],[-0.4018],[-0.0236],[-0.1293],[-0.003],[-0.394],[-0.0908],[0.1024],[0.3126],[-0.0301],[-0.0359],[0.054],[0.0321],[0.047],[0.0476],[-0.024],[-0.4005],[0.024],[0.1182],[-3.9807e-05],[0.0023],[0.0011],[4.761e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8924e-05],[0.0002],[-0.0324],[-0.0745],[0.0795],[-0.0368],[-0.0745],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6107],[0.],43.2573652028905
[48.1317],[0.9224],[0.1291],[0.3168],[0.0016],[-0.3975],[-0.6352],[0.1259],[0.6749],[-0.0312],[-0.0424],[0.0196],[0.0485],[0.0093],[0.0652],[-0.0291],[-0.4027],[-0.0235],[-0.1922],[-0.0035],[-0.3939],[-0.0321],[0.11],[0.4397],[-0.0299],[-0.0355],[0.0564],[0.0315],[0.0503],[0.0447],[-0.0236],[-0.4001],[0.024],[0.1182],[-3.9584e-05],[0.0023],[0.0011],[4.7617e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.8969e-05],[0.0002],[-0.0311],[-0.0745],[0.0797],[-0.0373],[-0.0742],[-0.0794],[0.],[0.],[0.],[77.092],[0.],[0.],[0.],[0.],[0.],[0.],[1.7598],[0.],43.290717065036134
[48.1655],[0.9196],[0.1262],[0.3568],[-0.0002],[-0.3954],[-0.4034],[0.1303],[0.6898],[-0.0317],[-0.0395],[0.0313],[0.0482],[0.0266],[0.0602],[-0.0263],[-0.403],[-0.0234],[-0.2571],[-0.0039],[-0.3937],[0.018],[0.13],[0.4529],[-0.0299],[-0.0352],[0.0572],[0.0335],[0.0529],[0.0418],[-0.0231],[-0.3998],[0.024],[0.1182],[-3.9355e-05],[0.0023],[0.0011],[4.7634e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.9029e-05],[0.0002],[-0.0303],[-0.0746],[0.0798],[-0.0379],[-0.0738],[-0.0793],[0.],[0.],[0.],[105.7723],[0.],[33.3256],[0.],[0.],[0.],[0.],[1.8181],[0.],43.32406892718177
[48.2011],[0.9139],[0.1265],[0.3729],[-0.0021],[-0.394],[-0.1769],[0.136],[0.6992],[-0.031],[-0.0366],[0.0443],[0.045],[0.0416],[0.0517],[-0.0231],[-0.4023],[-0.0233],[-0.3001],[-0.0039],[-0.3938],[0.0147],[0.1759],[0.4059],[-0.0302],[-0.0354],[0.0546],[0.0386],[0.0527],[0.0424],[-0.0227],[-0.3998],[0.0239],[0.1182],[-3.8859e-05],[0.0022],[0.0011],[4.7614e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.9076e-05],[0.0002],[-0.0298],[-0.0746],[0.0799],[-0.038],[-0.0734],[-0.0793],[0.],[0.],[0.],[101.9328],[0.],[40.6372],[0.],[0.],[0.],[0.],[1.8779],[0.],43.357420789327406
[48.2404],[0.9076],[0.135],[0.3624],[-0.0036],[-0.3934],[0.016],[0.1632],[0.703],[-0.0303],[-0.0347],[0.0544],[0.0394],[0.0525],[0.0422],[-0.0208],[-0.4007],[-0.0233],[-0.3556],[-0.0039],[-0.3939],[0.0095],[0.2105],[0.3636],[-0.0309],[-0.0355],[0.0536],[0.0406],[0.0525],[0.0426],[-0.0217],[-0.4],[0.0237],[0.1182],[-3.889e-05],[0.0022],[0.0011],[4.765e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.9127e-05],[0.0002],[-0.0298],[-0.0748],[0.0799],[-0.0384],[-0.073],[-0.0792],[0.],[0.],[0.],[103.5292],[39.7698],[0.],[0.],[107.118],[0.],[0.],[1.6415],[0.],43.39077265147304
[48.2735],[0.8984],[0.1192],[0.4287],[-0.0039],[-0.3936],[0.0315],[0.1767],[0.7062],[-0.0297],[-0.0349],[0.0558],[0.0362],[0.0533],[0.0417],[-0.0203],[-0.3998],[-0.0234],[-0.3615],[-0.0037],[-0.3941],[-0.0311],[0.2924],[0.3772],[-0.0313],[-0.0358],[0.0516],[0.0425],[0.0504],[0.045],[-0.0217],[-0.4001],[0.0236],[0.1182],[-3.9597e-05],[0.0023],[0.0011],[4.777e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.9187e-05],[0.0002],[-0.0294],[-0.0741],[0.0798],[-0.0382],[-0.0728],[-0.0792],[0.],[0.],[0.],[25.1707],[23.5758],[0.],[0.],[94.5613],[0.],[0.],[1.9861],[0.],43.42412451361868
[48.3069],[0.8901],[0.0974],[0.4657],[-0.0038],[-0.3933],[0.0138],[0.2095],[0.705],[-0.028],[-0.0352],[0.0552],[0.0368],[0.0525],[0.0423],[-0.0205],[-0.3996],[-0.0234],[-0.3593],[-0.0035],[-0.394],[-0.0702],[0.3162],[0.2665],[-0.03],[-0.036],[0.0498],[0.044],[0.0485],[0.0468],[-0.0222],[-0.4003],[0.0237],[0.1182],[-3.8929e-05],[0.0023],[0.0011],[4.7749e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.926e-05],[0.0002],[-0.0298],[-0.0735],[0.0796],[-0.038],[-0.0729],[-0.0792],[0.],[0.],[0.],[0.],[7.8816],[0.],[0.],[148.8135],[0.],[0.],[1.7345],[0.],43.457476375764315
[48.345],[0.8835],[0.0861],[0.4358],[-0.0035],[-0.3931],[-0.0422],[0.1297],[0.7142],[-0.0285],[-0.0358],[0.0523],[0.0388],[0.0499],[0.044],[-0.0206],[-0.3999],[-0.0233],[-0.3572],[-0.003],[-0.3939],[-0.1444],[0.3454],[-0.0011],[-0.029],[-0.0365],[0.0459],[0.0469],[0.0444],[0.0498],[-0.0214],[-0.4011],[0.0232],[0.1182],[-3.8646e-05],[0.0022],[0.0011],[4.7762e-05],[-0.0002],[0.0002],[0.1047],[0.0004],[-0.0023],[0.0011],[0.0001],[-7.9325e-05],[0.0002],[-0.0307],[-0.0736],[0.0794],[-0.0381],[-0.0728],[-0.0792],[0.],[0.],[0.],[23.4397],[0.],[0.],[0.],[43.4105],[0.],[0.],[2.0436],[0.],43.49082823790995
